Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
21,2020-01-06 22:55:08,1021,542,1041.297906,Online,Critical,WH-3,Regular,Backorder,Unsatisfied,False,Late,PayPal,False,South,Mexico
380,2020-01-08 08:12:58,1042,541,4302.016621,Direct,Critical,WH-3,Overnight,Cancelled,Satisfied,True,Unknown,Wire Transfer,False,East,Mexico
993,2020-01-08 08:00:00,1019,530,5773.770974,Reseller,High,WH-3,Regular,Delivered,Neutral,True,Damaged,Wire Transfer,True,West,Canada
785,2020-01-01 03:53:31,1032,519,709.6284125,Direct,High,WH-3,Express,Cancelled,Satisfied,True,Late,Credit Card,True,North,USA
720,2020-01-09 01:56:45,1024,516,8891.099214,Online,Medium,WH-3,Regular,Backorder,Neutral,False,Damaged,PayPal,False,North,Canada
692,2020-01-09 01:30:49,1010,516,9157.722306,Partner,Medium,WH-3,2-Day,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Mexico
721,2020-01-03 06:29:11,1022,542,4440.843727,Direct,Critical,WH-2,Regular,Pending,Unsatisfied,True,Not Specified,Cash,False,West,USA
600,2020-01-02 01:43:47,1016,513,1778.474537,Online,Medium,WH-2,Express,Cancelled,Satisfied,True,Not Specified,Wire Transfer,False,South,Mexico
394,2020-01-04 19:01:37,1033,551,5691.356146,Partner,High,WH-3,Express,Cancelled,Satisfied,False,Late,Credit Card,False,East,USA
474,2020-01-09 00:38:55,1054,528,2968.36731,Direct,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,Canada
766,2020-01-01 07:47:02,1088,509,6485.884705,Reseller,Critical,WH-3,Express,Delivered,Satisfied,True,Late,PayPal,True,West,USA
924,2020-01-02 19:40:32,1020,551,5096.553818493923,Partner,Medium,WH-1,2-Day,Delivered,Neutral,True,Late,Cash,False,South,USA
970,2020-01-01 08:38:55,1060,518,5096.553818493923,Partner,Low,WH-2,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,False,West,USA
517,2020-01-01 22:16:13,1028,553,5096.553818493923,Online,Medium,WH-3,Overnight,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,East,Mexico
334,2020-01-04 14:55:08,1093,529,4482.237321,Direct,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,PayPal,True,West,Canada
83,2020-01-09 11:40:32,1079,526,2871.855051,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Credit Card,False,South,Canada
866,2020-01-02 22:42:10,1003,560,5096.553818493923,Partner,Medium,WH-2,Overnight,Cancelled,Unsatisfied,False,Unknown,Wire Transfer,False,West,USA
996,2020-01-01 01:56:45,1092,503,6346.497408,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Unknown,Credit Card,True,West,Mexico
480,2020-01-03 17:04:52,1073,512,2785.050059,Online,High,WH-1,Express,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico
307,2020-01-02 15:34:03,1017,504,7290.156126,Direct,Low,WH-1,Regular,Cancelled,Satisfied,False,Late,Cash,True,North,Canada
360,2020-01-06 11:53:31,1097,507,4100.884611,Direct,Critical,WH-1,2-Day,Pending,Neutral,False,Damaged,Wire Transfer,True,North,USA
61,2020-01-06 19:40:32,1054,528,2260.068376,Direct,Low,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,PayPal,True,North,USA
196,2020-01-08 18:35:41,1074,507,7636.182801,Partner,Low,WH-3,Express,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,East,USA
306,2020-01-02 19:40:32,1073,516,5840.793705,Direct,Low,WH-1,Regular,Delivered,Satisfied,True,Unknown,Credit Card,True,North,USA
140,2020-01-05 05:50:16,1061,521,1692.11982,Online,Medium,WH-3,Overnight,Backorder,Satisfied,False,Late,Wire Transfer,True,West,Canada
588,2020-01-08 19:14:36,1067,505,510.5648949,Reseller,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,PayPal,True,West,Canada
506,2020-01-03 14:03:15,1025,537,5860.202259,Direct,Medium,WH-3,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,North,Canada
299,2020-01-07 13:37:18,1002,528,5549.935451,Online,Medium,WH-3,Express,Delivered,Neutral,False,Not Specified,Wire Transfer,False,West,USA
341,2020-01-07 09:30:49,1085,518,9602.121085,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
192,2020-01-09 00:38:55,1015,515,5264.420623,Partner,Low,WH-1,Express,Pending,Neutral,True,Wrong Item,Credit Card,True,West,USA
201,2020-01-09 02:22:42,1090,509,5096.553818493923,Reseller,Medium,WH-3,Express,Backorder,Unsatisfied,True,Unknown,Wire Transfer,False,South,Mexico
900,2020-01-09 18:09:44,1071,513,8390.916224,Online,High,WH-1,2-Day,Backorder,Unsatisfied,False,Wrong Item,Wire Transfer,True,East,Mexico
362,2020-01-07 20:58:23,1063,549,2886.108042,Direct,Critical,WH-1,Express,Cancelled,Satisfied,False,Damaged,Credit Card,True,North,USA
373,2020-01-05 01:43:47,1051,520,9674.598493,Reseller,Medium,WH-3,Express,Cancelled,Unsatisfied,False,Unknown,Credit Card,False,North,Mexico
669,2020-01-07 20:32:26,1085,512,1502.092561,Direct,High,WH-1,Overnight,Pending,Satisfied,True,Damaged,Cash,False,North,Mexico
273,2020-01-03 09:43:47,1026,546,2902.152123,Direct,Critical,WH-3,Overnight,Pending,Satisfied,False,Late,PayPal,True,South,USA
862,2020-01-05 11:53:31,1005,513,3902.327307,Direct,Medium,WH-3,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,True,North,Canada
898,2020-01-01 00:00:00,1098,536,2786.36989,Direct,Medium,WH-2,Regular,Pending,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
183,2020-01-07 21:37:18,1014,529,4038.83485,Reseller,Medium,WH-3,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,North,Canada
317,2020-01-09 20:06:29,1069,511,4330.473683,Direct,Low,WH-1,Regular,Delivered,Neutral,False,Damaged,PayPal,False,North,USA
167,2020-01-01 21:11:21,1001,527,3175.3524,Partner,Medium,WH-1,Regular,Delivered,Satisfied,True,Damaged,Cash,True,North,Canada
1,2020-01-01 22:03:15,1005,541,1895.758274,Online,Medium,WH-2,2-Day,Backorder,Satisfied,False,Not Specified,Cash,True,East,USA
82,2020-01-07 23:34:03,1030,522,8803.681846,Reseller,Medium,WH-1,Overnight,Delivered,Neutral,True,Late,PayPal,True,South,Mexico
998,2020-01-08 04:19:28,1059,507,1333.988252,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,PayPal,True,South,Canada
707,2020-01-03 09:43:47,1026,534,6053.159576,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,South,Mexico
305,2020-01-04 22:42:10,1063,520,9725.93362,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,True,Not Specified,Cash,False,East,Canada
195,2020-01-06 04:06:29,1028,514,5096.553818493923,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Not Specified,Credit Card,True,North,Canada
977,2020-01-02 19:14:36,1040,522,2364.795872,Partner,Medium,WH-2,Express,Delivered,Neutral,False,Damaged,Cash,False,West,USA
718,2020-01-06 11:01:37,1098,535,4306.689585,Reseller,Critical,WH-2,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,West,Canada
53,2020-01-08 21:11:21,1039,506,5151.432389,Reseller,Critical,WH-3,Overnight,Cancelled,Neutral,False,Not Specified,Credit Card,True,South,Canada
532,2020-01-05 17:17:50,1096,550,6229.926141,Partner,High,WH-2,Overnight,Pending,Satisfied,False,Late,Cash,False,North,Canada
32,2020-01-02 10:35:41,1053,514,9899.785744,Reseller,Medium,WH-3,Express,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,West,Mexico
399,2020-01-02 00:00:00,1005,545,7694.188294,Partner,High,WH-1,Express,Backorder,Unsatisfied,True,Wrong Item,PayPal,True,South,Canada
758,2020-01-05 22:16:13,1017,559,6158.95833,Reseller,High,WH-3,Express,Delivered,Unsatisfied,False,Late,Cash,True,West,Canada
731,2020-01-09 17:30:49,1098,530,1938.606987,Reseller,Low,WH-1,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico
808,2020-01-01 05:11:21,1099,522,6498.85853,Direct,Low,WH-2,2-Day,Backorder,Satisfied,True,Not Specified,Wire Transfer,False,North,Canada
115,2020-01-03 15:47:02,1055,517,5096.553818493923,Online,High,WH-1,Express,Delivered,Unsatisfied,False,Wrong Item,Cash,True,West,Canada
834,2020-01-06 06:55:08,1033,511,5091.295707,Partner,Low,WH-2,Overnight,Pending,Satisfied,True,Late,Cash,True,West,Mexico
749,2020-01-07 01:56:45,1051,554,5632.649485,Online,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Cash,True,West,Canada
606,2020-01-04 02:35:41,1095,511,4319.25856,Reseller,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,PayPal,True,West,Canada
153,2020-01-01 08:38:55,1045,558,3778.295582,Reseller,Critical,WH-2,2-Day,Delivered,Neutral,True,Unknown,Cash,True,West,Mexico
238,2020-01-03 00:25:57,1062,541,9034.671433,Reseller,Critical,WH-1,Express,Pending,Unsatisfied,False,Wrong Item,Credit Card,False,North,Canada
335,2020-01-04 02:35:41,1072,555,2097.93473,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,South,Mexico
978,2020-01-09 08:38:55,1045,560,714.3628612,Reseller,Medium,WH-2,Overnight,Pending,Unsatisfied,True,Unknown,PayPal,False,South,USA
29,2020-01-02 17:17:50,1003,518,5096.553818493923,Reseller,Medium,WH-2,Express,Cancelled,Satisfied,False,Damaged,PayPal,True,West,Canada
440,2020-01-01 08:00:00,1013,535,8153.663651,Direct,Critical,WH-2,Regular,Pending,Satisfied,False,Unknown,Cash,False,West,USA
418,2020-01-08 04:58:23,1045,537,874.2224201,Reseller,Low,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,True,West,Mexico
587,2020-01-01 09:56:45,1054,548,3310.328926,Reseller,Medium,WH-1,Express,Pending,Satisfied,False,Damaged,Credit Card,True,East,Canada
270,2020-01-05 11:14:36,1044,538,4850.325447,Partner,Medium,WH-2,2-Day,Delivered,Unsatisfied,False,Wrong Item,Credit Card,False,West,USA
837,2020-01-09 14:03:15,1066,560,5096.553818493923,Online,High,WH-2,2-Day,Cancelled,Neutral,False,Damaged,Credit Card,True,South,USA
577,2020-01-06 03:27:34,1007,525,5096.553818493923,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,PayPal,True,East,Mexico
158,2020-01-08 00:25:57,1086,535,3022.215871,Partner,Low,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,West,USA
453,2020-01-08 21:50:16,1092,510,5179.086117,Partner,Medium,WH-2,Overnight,Backorder,Unsatisfied,True,Not Specified,Wire Transfer,False,North,USA
333,2020-01-09 09:17:50,1064,508,898.1945588,Partner,Low,WH-1,2-Day,Pending,Neutral,False,Damaged,PayPal,False,North,USA
894,2020-01-08 11:01:37,1088,508,3165.707726,Reseller,High,WH-2,Express,Cancelled,Unsatisfied,False,Not Specified,Cash,False,West,Mexico
345,2020-01-09 10:09:44,1078,522,9205.995173,Online,Critical,WH-1,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,South,Mexico
487,2020-01-02 17:04:52,1041,528,7510.534,Direct,Low,WH-2,Overnight,Delivered,Unsatisfied,True,Late,Wire Transfer,True,South,Canada
656,2020-01-02 19:53:31,1025,509,5096.553818493923,Partner,High,WH-3,Regular,Delivered,Neutral,True,Late,Cash,True,East,USA
250,2020-01-05 02:22:42,1095,533,1138.724711,Reseller,Medium,WH-3,Express,Delivered,Unsatisfied,True,Damaged,Credit Card,True,South,Canada
412,2020-01-07 11:27:34,1008,542,1786.8656,Online,Medium,WH-3,2-Day,Cancelled,Neutral,True,Not Specified,Cash,True,South,USA
816,2020-01-06 02:48:39,1060,511,6443.6825,Partner,Medium,WH-3,2-Day,Cancelled,Unsatisfied,True,Not Specified,Cash,False,West,Mexico
702,2020-01-09 08:38:55,1054,504,4814.744796,Online,Medium,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Cash,True,West,Canada
4,2020-01-03 10:22:42,1018,545,1971.790456,Direct,Low,WH-1,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,East,Canada
